_id,comment_id,parent_comment_id,video_id,author,author_channel_id,published_at,like_count,text_original,text_final,preprocessing_version,processed_at
6a41494c75da6b5a40d9d554,UgzmjGf2L23eHZ5xx1F4AaABAg.AFsQgmtH9XgAFtvnzqWH-I,UgzmjGf2L23eHZ5xx1F4AaABAg,F6fgLwUeeqI,@MrArelio,UCT4QTYivtdzEMyuWyDHqA2g,2025-03-20T16:49:20Z,0,Dari dulu juga sama aja kok.,dulu sama kok,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41494c75da6b5a40d9d555,UgyjZL4x6gTwFHfduOB4AaABAg,,F6fgLwUeeqI,@pikpeter2400,UCu04VovWK2_po3p2nJKmOSA,2025-03-20T03:28:20Z,0,"Dulu kita tau, pdip kalau jadi oposisi keras sekali di dpr. Sekarang tersandra, karena puan sebagai ketua dpr suaminya berkasus. Intinya mau mematikan lawan harus menggunakan cara2 seperti ini. Oposisi dimatikan agar tidak bs melawan kebijakan2 yg jahat",dulu tahu pdip kalau jadi oposisi keras sekali dpr sekarang tersandra puan ketua dpr suaminya berkasus intinya mau mematikan lawan menggunakan cara2 oposisi dimatikan tidak melawan kebijakan2 jahat,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41494c75da6b5a40d9d556,Ugxg4KkhCVozEshYZpt4AaABAg,,KjXe214MfwQ,@ZidnahjaSabilimahbub-vf9du,UCJMqtSjDJ0l3ifgKBsnbitA,2025-03-18T23:21:34Z,0,"Dr dulu tak ada yg ngutik2 eh....giliran gerindra yg notabene pemimpin koalisi terbesar di DPR,yg ketum nya jd orng no 1,dan mantan tentara kok malah di utik2 itu barang,\nRuu yg mendesak kek perampasan aset koruptor malah di lupakan\nJd....simpulin sndiri dah",dulu tak ngutik2 eh giliran gerindra notabene pemimpin koalisi terbesar dpr ketum nya jadi orang no mantan tentara kok malah utik2 barang ruu mendesak kek perampasan aset koruptor malah lupakan jadi simpulin sndiri,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41494c75da6b5a40d9d557,UgxqPhWegYk4SPDwFtp4AaABAg,,KjXe214MfwQ,@An_dyp,UCdpNLnHkGl8QH8x-ecN-fHQ,2025-03-20T01:02:16Z,0,dulu waktu di jajah jepang ...mending serahin aja ke jepang indonesia ni...dari pada di urus.orang dalam negri...,dulu waktu jajah jepang mending serahin jepang indonesia ni urus orang negri,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41494c75da6b5a40d9d558,Ugz2pPJ-CUX9O7zldrp4AaABAg,,KjXe214MfwQ,@BroFranco700,UCJSOzm4E24akL5EjZxhL0zg,2025-03-19T21:02:12Z,0,Dwi fungsi lagi,dwi fungsi,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41494c75da6b5a40d9d559,UgzDRrR8n4Et4TcBPn54AaABAg,,MxCqHoldj2Y,@ganorganik3582,UC0jKhR_Bu3e68zRjNi0qe9w,2025-03-25T09:44:09Z,0,Dwi fungsi polri sudah dilaksanakan kenapa dwi fungsi TNI  dipersoalkan .... siapa yang mengesahkaN dwi fungsi  polri  sehingga banyak jendral polisi jadi pejaabat di mana mana ..... sekarang siapa yang maling karema dwi fungsi polri di sahkan diam diam .... dwi fungsi  TNI dipersoalkan .... emangnya ini negaranya  Polisi?,dwi fungsi polri dilaksanakan dwi fungsi tni dipersoalkan siapa mengesahkan dwi fungsi polri banyak jendral polisi jadi pejaabat mana mana sekarang siapa maling karema dwi fungsi polri sahkan diam diam dwi fungsi tni dipersoalkan emangnya negaranya polisi,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41494c75da6b5a40d9d55a,UgyAXkea8jqHHquSivh4AaABAg,,MxCqHoldj2Y,@sonywibowoproject5301,UC4h2Ot7WfOJ4bKxWLQ8RSlw,2025-03-21T02:28:30Z,0,Dwi fungsi TNI,dwi fungsi tni,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41494c75da6b5a40d9d55b,UgwD2t50mOtlONH-IqJ4AaABAg.AFuuSdNK_c5AFuyKLBrQhN,UgwD2t50mOtlONH-IqJ4AaABAg,MxCqHoldj2Y,@artarjs2035,UCA7CMeTNNcMnDAfsFgCas8w,2025-03-21T02:30:36Z,1,Saat dwifungsi abri di orde baru indonesia jadi negara terkorup sedunia tong.,dwifungsi abri orde baru indonesia jadi negara terkorup sedunia tong,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41494c75da6b5a40d9d55c,UgxukXqru19gTo8BTEB4AaABAg,,F6fgLwUeeqI,@SuyonoPuro,UCx1ZHXDrD0TsL8haQCkrmvA,2025-03-21T23:08:22Z,0,Dwifungsi tai kucing uang pensiun aja nilainya kecil gak bisa buat beli apa2..klu tau gak mungkin saya jalani...klu loe melek penderitaan prajurit sampai menjelang mati gak bisa layak hidupnya...brow.,dwifungsi tai kucing uang pensiun nilainya kecil tidak buat beli apa2 klu tahu tidak mungkin jalani klu kamu melek penderitaan prajurit menjelang mati tidak layak hidupnya brow,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41494c75da6b5a40d9d55d,Ugw6DC4JYanzZT3e7td4AaABAg,,KjXe214MfwQ,@kookminie9596,UCzZYPlWuLVSgxM5kETXps_A,2025-03-19T21:59:54Z,0,Dzolim banget ya allah....,dzolim banget allah,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41494c75da6b5a40d9d55e,UgwBUm42UqFeYFhaxk94AaABAg,,sg8Mzx0fZbU,@BirinaPutu,UCs3nWj1uM_2TE1dM-UU-8HA,2025-03-26T15:42:10Z,0,𝘋Е𝙒А𝐷OЯ𝘼 emang is the best! JP-nya bikin mata terbelalak!,dеwаdoяa memang is the best jp nya bikin mata terbelalak,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41494c75da6b5a40d9d55f,Ugw-MjOVc2ubEBHpWnJ4AaABAg,,KjXe214MfwQ,@MuhammadSaifulloh-v7f,UCRaBXlpCQtiDoulYzdaDPZQ,2025-03-20T09:10:12Z,0,Efek 58%,efek 58,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41494c75da6b5a40d9d560,UgxLtzxm2Cw8QAZOIBZ4AaABAg,,7CLZkPwhEG4,@Sangang_Siseh,UC8Ka_fXRtaTes9hBFe_FpGg,2025-03-23T03:40:49Z,0,"Efisiensi pengeluaran utk bayaran tni, yaitu dgn ijin kerja d ranah sipil 🤦",efisiensi pengeluaran bayaran tni ijin kerja ranah sipil emo_other,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41494c75da6b5a40d9d561,Ugwojc5wZlspGn26Zr54AaABAg.AFvam0-16QIAFvaykK9ERy,Ugwojc5wZlspGn26Zr54AaABAg,KjXe214MfwQ,@arfianwismiga5912,UCFxeSUgdq4xxk28EjGNyL1g,2025-03-21T08:25:47Z,0,ya elah buzzeRp dibayar berapa luu,elah buzzerp dibayar berapa kamu,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41494c75da6b5a40d9d562,UgwpZtkqyZqlOX4CQMh4AaABAg.AHuHSEWASDAAI0WkBDAo4Y,UgwpZtkqyZqlOX4CQMh4AaABAg,F6fgLwUeeqI,@ariramadhan2217,UCGmxNjW3UShE-n8bn38KgRw,2025-05-12T08:38:20Z,0,emak lu yg ditanya begitu,emak kamu ditanya,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41494c75da6b5a40d9d563,UgweiaVNub0Xk3twZKB4AaABAg.AFqV7TlKzM9AFtwkrZO2GZ,UgweiaVNub0Xk3twZKB4AaABAg,7CLZkPwhEG4,@DLastOfficial,UCFS9dIZUEaGW4iEPlsewCRQ,2025-03-20T16:57:39Z,10,Emangnya anggota dpr ada otak bro?\nSerius nanya?,emangnya anggota dpr otak bro serius nanya,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41494c75da6b5a40d9d564,UgyxdYMZROzvrUcfp0B4AaABAg,,F6fgLwUeeqI,@Loading2189,UCVCayNQowJbdqO7BaaAYVwg,2025-03-20T21:24:59Z,0,"Emank udah terinfeksi bang, baru tau tolol itu nular 😂",emank terinfeksi bang baru tahu tolol nular emo_laugh,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41494c75da6b5a40d9d565,UgxEFF3wuC7aevHnWT14AaABAg,,sg8Mzx0fZbU,@FeriFirmansyah-gs8rz,UCpF4gaR-RMmMF9hcrNOwlAw,2025-03-26T16:20:25Z,0,"😂 AWAS APARAT DISNI MAU COKLAT ATAU LRENG NGERI"" KALAU DIBEBASIN DIRANAH POLITIK BEUUUH MAKIN NGELUNJAK NANTINYA, contoh aja prajurit aja punya turnamen sabung ayam aplaagi nanti",emo_laugh awas aparat disni mau coklat lreng ngeri kalau dibebasin diranah politik beuuh semakin ngelunjak nantinya contoh prajurit punya turnamen sabung ayam aplaagi,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41494c75da6b5a40d9d566,Ugwb_LkVdLb-IwCIU6l4AaABAg,,KjXe214MfwQ,@sahidinmuhammad726,UC6-wMosne12Vcb9FbjncJ1g,2025-03-21T18:32:29Z,0,😂😂😂😂 1998 jagan terulang kasihan peduduk .... 1998 penuh dg jarah sana sini kacau balau,emo_laugh emo_laugh emo_laugh emo_laugh 1998 jagan terulang kasihan peduduk 1998 penuh jarah sana sini kacau balau,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41494c75da6b5a40d9d567,UgzKSfTSP4xKGosRVBR4AaABAg,,7CLZkPwhEG4,@EKOTOMOTIF,UCDBLyzLXpXScq5BfLoJRKFA,2025-03-23T15:07:09Z,0,😂😂😂😂 selamat Makin ndak karu karuan,emo_laugh emo_laugh emo_laugh emo_laugh selamat semakin ndak karu karuan,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41494c75da6b5a40d9d568,Ugx5SLEjhi60vCx1bp14AaABAg,,7CLZkPwhEG4,@NovelWanma,UCa8NmjJdz_Zcc2oxM1xTfvw,2025-03-23T22:36:42Z,0,😂😂😂RUU TNI Disahkan DPR Berarti Maling teriak Maling hadir di Negara indomie 😂😂😂,emo_laugh emo_laugh emo_laugh ruu tni disahkan dpr berarti maling teriak maling hadir negara indomie emo_laugh emo_laugh emo_laugh,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41494c75da6b5a40d9d569,Ugx8d5yai4hbQvjMOa54AaABAg,,7CLZkPwhEG4,@parminjulyadi9107,UCnJNZC204pqTmLXJwrHUWAg,2025-03-21T03:02:30Z,0,😂😂 klo saya biarin aja  jadi oknum  polisi ada saingan....bisa bagi2  gak di makan sendiri....😂😂,emo_laugh emo_laugh kalau biarin jadi oknum polisi saingan bagi2 tidak makan sendiri emo_laugh emo_laugh,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41494c75da6b5a40d9d56a,UgwNuXQ5n-AQ23vtc394AaABAg.AG8tIwlxr7iAG9DLFfxgaS,UgwNuXQ5n-AQ23vtc394AaABAg,sg8Mzx0fZbU,@fikrifirdaus6020,UCn79V64VHH41OFlLYcexQ3w,2025-03-27T00:39:09Z,0,😂😂mau jadi pejabat udah ada di militer,emo_laugh emo_laugh mau jadi pejabat militer,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41494c75da6b5a40d9d56b,UgyJdjDlmj9AgWNXcFh4AaABAg,,7CLZkPwhEG4,@ReyPan-v7s,UCBAtY7VErdmVi8XWCOUuLUw,2025-03-22T15:12:12Z,0,"😂😂\nRakyat bersama TNI.\nKarena suka jadi becking kejahatan,\nHasilnya STOR pimpinan TNI untuk nyogok ke DPR supaya uu TNI disahkan untuk pimpinan tni dpt jabatan biar modal nyogok masyarakat pemilu agar jadi presiden dari TNI.\nNegara Konoha ga TNI ga pejabat ga rakyat semuanya serakah dan lupa kalau hidup sementara mereka membuat negara ini kacau balau untuk anak cucunya kelak😂😂\nRakyat yang memilih gemoy tanggung jawab dunia akhirat karena menghancurkan negara ini karena memuluskan para koruptor hijau.😂😂",emo_laugh emo_laugh rakyat bersama tni suka jadi becking kejahatan hasilnya stor pimpinan tni nyogok dpr uu tni disahkan pimpinan tni dpt jabatan biar modal nyogok masyarakat pemilu jadi presiden tni negara konoha tidak tni tidak pejabat tidak rakyat semuanya serakah lupa kalau hidup membuat negara kacau balau anak cucunya kelak emo_laugh emo_laugh rakyat memilih gemoy tanggung jawab dunia akhirat menghancurkan negara memuluskan koruptor hijau emo_laugh emo_laugh,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41494c75da6b5a40d9d56c,UgwzljNHnwyX3KjMq054AaABAg.AFqOa5OIb10AFqjs-lCaZ_,UgwzljNHnwyX3KjMq054AaABAg,7CLZkPwhEG4,@MalomoLomo,UCKDkJgCSK39_KtUi7e1CxyQ,2025-03-19T11:07:18Z,2,😂😂TNI menjabat di Ranah sipil sebutkan donx jabatan sebagai apa apakah sebagai gubernur walikota kades dll dan juga apakah kau udh tahu isi2 dlm RUU TNI tersebut,emo_laugh emo_laugh tni menjabat ranah sipil sebutkan donx jabatan apa gubernur walikota kades kau tahu isi2 dlm ruu tni tersebut,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41494c75da6b5a40d9d56d,Ugwk3rh12QWrpJ0mRox4AaABAg,,7CLZkPwhEG4,@SuryaAli-lr1ux,UCRx5tA-ZU1OST6DprFgIt4g,2025-03-22T05:29:40Z,0,😂 ya gpp dukung TNI  biar gak macem macem semua ASN,emo_laugh gpp dukung tni biar tidak macem macem semua asn,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41494c75da6b5a40d9d56e,UgzepPo0Bl0tbQVHYMJ4AaABAg,,KjXe214MfwQ,@Shirou_Tenshi,UCoyMYfb0wB0PXDbIUHRbzEA,2025-03-21T07:15:33Z,0,🤣 yang lebih heran lagi . Yang masih pd nanya RUU TNI APA ?  ☝️🗿 Intinya jaman kelam,emo_laugh lebih heran pd nanya ruu tni apa emo_other emo_other intinya jaman kelam,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41494c75da6b5a40d9d56f,Ugw-gIulP82M94duVDF4AaABAg.AFxo338JG60AGOjWaPniKx,Ugw-gIulP82M94duVDF4AaABAg,F6fgLwUeeqI,@tutorileks,UC8f0aZuZtotiBxWzM_LNYlA,2025-04-02T01:17:40Z,0,😅 2029 ganti wapres,emo_other 2029 ganti wapres,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41494c75da6b5a40d9d570,UgzAEy7Qbigi-h6sybV4AaABAg,,KjXe214MfwQ,@Fransfever,UCyvIrmNveG6o9xjfF1nnuXA,2025-03-18T10:19:57Z,0,🗣️:Apa Yang Akan Lu Lakukan Ketika Ada Mesin Waktu?\n\nBoy's:Jangan Biarkan Kejadian Tri Sakti Itu Terulang Lagi🏃‍♂️💨,emo_other apa kamu lakukan mesin waktu boy jangan biarkan kejadian tri sakti terulang emo_other emo_other emo_other,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41494c75da6b5a40d9d571,UgwJzRVEOtCKjQyrakJ4AaABAg,,7CLZkPwhEG4,@lastuti9091,UCp4q_kM2RU1q72bSamUBTGw,2025-03-20T11:07:34Z,0,🎉bagus banget...,emo_other bagus banget,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41494c75da6b5a40d9d572,UgyyrmCw5nFtSzjADmR4AaABAg,,MxCqHoldj2Y,@KingLand-i1h,UCfIvg5D0AbuwbzXtzJlXqnQ,2025-03-25T17:21:22Z,0,~👌👌👌👌~ BUDAK RAKYAT\n\n_DIHARAPKAN BAGI SLURUH RAKYAT INDO DLAM SGALA BENTUK PAJAK APAPUN JANGAN DIBAYAR.. 🔥🔥🔥\n\n_SAMPE DI SAHKAN RUU PRAMPASAN ASET DAN HKUMAN MATIEE.. 🔥🔥🔥,emo_other emo_other emo_other emo_other budak rakyat _diharapkan sluruh rakyat indo dlam sgala bentuk pajak apapun jangan dibayar emo_pos emo_pos emo_pos _sampe sahkan ruu prampasan aset hkuman matiee emo_pos emo_pos emo_pos,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41494c75da6b5a40d9d573,UgxwyuS6JzaRpTTRj0l4AaABAg,,MxCqHoldj2Y,@KingLand-i1h,UCfIvg5D0AbuwbzXtzJlXqnQ,2025-03-25T17:21:08Z,0,~👌👌👌👌~ BUDAK RAKYAT\n\n_DIHARAPKAN BAGI SLURUH RAKYAT INDO DLAM SGALA BENTUK PAJAK APAPUN JANGAN DIBAYAR.. 🔥🔥🔥\n\n_SAMPE DI SAHKAN RUU PRAMPASAN ASET DAN HKUMAN MATIEE.. 🔥🔥🔥,emo_other emo_other emo_other emo_other budak rakyat _diharapkan sluruh rakyat indo dlam sgala bentuk pajak apapun jangan dibayar emo_pos emo_pos emo_pos _sampe sahkan ruu prampasan aset hkuman matiee emo_pos emo_pos emo_pos,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41494c75da6b5a40d9d574,UgxRXnN8gpBmdzQ9ZIN4AaABAg,,F6fgLwUeeqI,@gurubelajar8,UC1BalMtt5IvKaM-z9ao1QOg,2025-03-21T00:53:35Z,0,🌊🌊🌊🌊🌊,emo_other emo_other emo_other emo_other emo_other,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41494c75da6b5a40d9d575,Ugzk7luv5uwnXi1JZP54AaABAg,,sg8Mzx0fZbU,@DronalTram,UC-LX1eVdeTGUvqy2JH5zjtg,2025-03-26T10:47:34Z,0,🔫🔫⚖🔫🔫,emo_other emo_other emo_other emo_other emo_other,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41494c75da6b5a40d9d576,UgznlAm2G4hNC8F-UjN4AaABAg,,KjXe214MfwQ,@antifoodvlog,UCSBZUlZYbwCuH3e9eekFcEQ,2025-03-18T16:15:10Z,0,🤐🤐🤐🤐🤐,emo_other emo_other emo_other emo_other emo_other,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41494c75da6b5a40d9d577,Ugy22YNNLSc2rWCZnd94AaABAg,,7CLZkPwhEG4,@bacakomik6556,UCfVPd8MZkqbGTCDE3RjA8xw,2025-03-26T18:47:03Z,0,😮😮😮 RUU TNI ITU AGAR BISA IKUTAN REBUTAN PENCARI KERJA 😮😮,emo_other emo_other emo_other ruu tni ikutan rebutan pencari kerja emo_other emo_other,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41494c75da6b5a40d9d578,UgwttMLJVNHLle74p4t4AaABAg,,KjXe214MfwQ,@sofiyan2991,UClYc5OhfcAkcgBe4dzPMY_A,2025-03-21T20:04:23Z,0,"😅Era orde baru memang kelam, tapi aman, rakyat sejahtera, itu saja yang saya tau, dari pada Era reformasi Tuhan aja g takuti, koropsi di mana mana rakyat melarat, kita Do'a kn aja, pemimpin orde baru lebih mengedepankn Rakyat",emo_other era orde baru memang kelam aman rakyat sejahtera tahu era reformasi tuhan takuti koropsi mana mana rakyat melarat do kn pemimpin orde baru lebih mengedepankn rakyat,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41494c75da6b5a40d9d579,Ugxx8Wh8E_m97prGxjl4AaABAg,,KjXe214MfwQ,@GojouSatouru,UCZeZVjAeToTsUWHaSZUFcjA,2025-03-18T05:30:36Z,874,🗣️: piye kabare? wuenak pemerintahan ku toh🕺,emo_other piye kabare wuenak pemerintahan ku emo_other,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41494c75da6b5a40d9d57a,UgxK6nNqIVlxX1-0X_54AaABAg.AFqjNZo9jP1AFtrIpsJDkD,UgxK6nNqIVlxX1-0X_54AaABAg,7CLZkPwhEG4,@MJafar-ne6zj,UCS-Q51u1s0n5OoLau8T-zTA,2025-03-20T16:10:00Z,5,💯 sangat setuju 👍🏻,emo_other sangat setuju emo_other,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41494c75da6b5a40d9d57b,Ugy6gT65C6xFa72bQKJ4AaABAg,,KjXe214MfwQ,@BaraMuda_04,UCPnwHUb6IMsGPWIVmIFBWYg,2025-03-20T20:56:50Z,0,"😌Selamat, Anda telah memilih presiden Orba",emo_other selamat memilih presiden orba,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41494c75da6b5a40d9d57c,Ugx7cfifMuAEQ6ZL2zJ4AaABAg,,7CLZkPwhEG4,@7upai,UCMAxpDz4osD_djxrkargvjw,2025-03-20T16:28:15Z,0,👀 serba salah..,emo_other serba salah,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41494c75da6b5a40d9d57d,UgySqiHeraf5ZmP2gsB4AaABAg,,F6fgLwUeeqI,@sunardi8758,UCKnsDt5k4IJHroHnRPavUPg,2025-03-26T20:37:43Z,0,❤,emo_pos,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41494c75da6b5a40d9d57e,Ugwy0LcYATKKzfQsSd54AaABAg,,F6fgLwUeeqI,@egimuharginanjar3432,UC30aP9SZuN_sOa_Z3lvq9-Q,2025-03-20T09:58:58Z,0,👍,emo_pos,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41494c75da6b5a40d9d57f,UgyWcgnTXfVz91wo4hh4AaABAg,,F6fgLwUeeqI,@reelsbermanfaat5789,UCKaeHjgsUZMi03DAXeFPLmA,2025-03-20T04:57:44Z,0,👍,emo_pos,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41494c75da6b5a40d9d580,UgxXw2jKZExFejJWOA94AaABAg.AFsIRfw3kP3AFtFSd3JsQu,UgxXw2jKZExFejJWOA94AaABAg,F6fgLwUeeqI,@mfahri1318,UClNUI5XKeCqUb935LYlHURg,2025-03-20T10:30:33Z,0,🙏,emo_pos,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41494c75da6b5a40d9d581,UgwSz2xiarCLflkSKk54AaABAg,,sg8Mzx0fZbU,@Musripah-jx4cu,UCipb4TW335XoLQJ1J5phmpw,2025-03-26T17:38:09Z,0,👍,emo_pos,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41494c75da6b5a40d9d582,UgyA37VQuje2IxiNvXh4AaABAg,,7CLZkPwhEG4,@OppoA3s-d6o,UCiP2yT37GLU1IVTBJPIlb0A,2025-03-24T17:19:32Z,0,👍,emo_pos,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41494c75da6b5a40d9d583,UgwjeGqhKzdMdpLiKXp4AaABAg,,KjXe214MfwQ,@amenoma77,UCG_BCeOkwtOE_ZmkAMaCpAQ,2025-03-18T08:59:07Z,0,👍,emo_pos,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41494c75da6b5a40d9d584,UgyjZ-a7QPQ66zzfC3p4AaABAg,,MxCqHoldj2Y,@Vira-x1f1k,UCM5t3yW0cpaYwgymdPDq20w,2025-03-21T06:35:49Z,0,👍👍👍👍👍👍👍👍👍,emo_pos emo_pos emo_pos emo_pos emo_pos emo_pos emo_pos emo_pos emo_pos,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41494c75da6b5a40d9d585,Ugzjk4bp-nBlAP7yjlF4AaABAg,,7CLZkPwhEG4,@HitamPutih-b8p,UCaFjJggDeFCYv9i1KtOkYpw,2025-03-20T19:40:25Z,0,❤❤❤ ruu tni,emo_pos emo_pos emo_pos ruu tni,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41494c75da6b5a40d9d586,UgxKgo-VR63jcZD6a4F4AaABAg,,sg8Mzx0fZbU,@behribehri9019,UCQ6d4lNSeCC2ypz33YCix1Q,2025-03-27T21:22:44Z,0,❤ya kalo sy orang kecil setuju setuju aja biar tni ada wibawa nya  kalo ada mslh biar cepat terselesekan rakyat kecil tdk keberatan kalo ada demo biar tdk kebla basan brafo tni ku,emo_pos kalau sy orang kecil setuju setuju biar tni wibawa nya kalau mslh biar cepat terselesekan rakyat kecil tidak keberatan kalau demo biar tidak kebla basan brafo tni ku,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41494c75da6b5a40d9d587,UgyIEMLfhH31vBsXbLp4AaABAg.AG7WaAiczqvAGF888s-H1Z,UgyIEMLfhH31vBsXbLp4AaABAg,7CLZkPwhEG4,@ardi2983,UCbnT8I7bhYb959HWtnS2PJA,2025-03-29T07:49:07Z,0,❤ mantap,emo_pos mantap,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41494c75da6b5a40d9d588,UgzYYrgbVARb5xpTe6h4AaABAg,,MxCqHoldj2Y,@1merdeka1,UC9uSxGlBar_FTiSLqn0_9xA,2025-03-21T01:55:11Z,4,❤ TNI ❤,emo_pos tni emo_pos,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41494c75da6b5a40d9d589,UgzKY0PfdU65njdiBwB4AaABAg,,F6fgLwUeeqI,@aldimas379,UCkY2CSy5PCzTvwZO_VaaiiQ,2025-03-21T05:12:30Z,0,"😭2025 jaman digital, semua info bisa diakses gratis tanpa harus buka buku ke perpus atau pusat arsip... knp guwe msh dianggep bego n percaya aja kalo dwifungsi itu dah mati, wahai para pejabat negara???💔",emo_sad 2025 jaman digital semua info diakses gratis tanpa buka buku perpus pusat arsip guwe msh dianggep bego percaya kalau dwifungsi mati wahai pejabat negara emo_other,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41494c75da6b5a40d9d58a,UgyZtdMNWggRAeqBETl4AaABAg,,KjXe214MfwQ,@craxells,UCSD1rUMy6Z1szUU6PG7HAQA,2025-03-20T22:52:33Z,0,😢😢😢😢😢😢😢😢😢😢😢😢😢😢,emo_sad emo_sad emo_sad emo_sad emo_sad emo_sad emo_sad emo_sad emo_sad emo_sad emo_sad emo_sad emo_sad emo_sad,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41494c75da6b5a40d9d58b,UgzGqxPQulDeg8-oKH54AaABAg,,KjXe214MfwQ,@BengkelElit-e5w,UCHiCmQ01arQHPLPLfljQJSQ,2025-03-18T11:50:38Z,0,enak dong barang murah BBM nggak pake barcode,enak dong barang murah bbm tidak pakai barcode,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41494c75da6b5a40d9d58c,UgyyOOdHnU7S9WB1LGJ4AaABAg,,sg8Mzx0fZbU,@DediRus-l4w,UCuKCU5xYIZYDwOf37ZS8xtQ,2025-03-27T18:01:07Z,1,Enak jaman ku to,enak jaman ku to,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41494c75da6b5a40d9d58d,Ugx5Y09ptrhlzWjWaA94AaABAg,,KjXe214MfwQ,@wedadaily,UC4wQhw-UOKRbBdGQbRq7N1w,2025-03-20T11:04:34Z,0,enak pilih pak prabowo,enak pilih bapak prabowo,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41494c75da6b5a40d9d58e,Ugx1ayXKIMrvBJxua_Z4AaABAg,,7CLZkPwhEG4,@pendipendi7266,UClkONyhVYGgxqoPNJxzeBjQ,2025-03-20T14:10:54Z,0,"Yg enak itu semua  anggota DPR di ganti TNI aja,",enak semua anggota dpr ganti tni,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41494c75da6b5a40d9d58f,UgxYY6WxK0LLKcodXs94AaABAg,,sg8Mzx0fZbU,@uhbauk,UCQ4wWavyJ3xT_XGHpFigGDw,2025-03-28T04:16:38Z,0,Enak tu pemerintah era mulyono. Rakyatnya bebas menghujat mencaci pemimpinnya. Media bebas memprovokasi kaum sdm rendah agar anti pemerintah khususnya presiden.,enak tu pemerintah era mulyono rakyatnya bebas menghujat mencaci pemimpinnya media bebas memprovokasi kaum sdm rendah anti pemerintah khususnya presiden,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41494c75da6b5a40d9d590,UgxnrWwCrs76Dq-0hZJ4AaABAg,,7CLZkPwhEG4,@musttampvan5488,UCBTQRQ5RaOa30KW749TgL-A,2025-03-20T17:06:30Z,0,ENAK ZAMANKU TO?,enak zamanku to,spark_text_final_v1,2026-06-28T16:18:09.051Z
