comment_id,thread_id,video_id,author,author_channel_id,published_at,updated_at,like_count,total_reply_count,text_original,text_clean,text_preprocessed,text_stemmed,char_count,word_count,emoji_count,url_count,hashtag_count,mention_count,exclamation_count,question_count,uppercase_ratio
UgxQ5FXsEQa34qQvuul4AaABAg,UgxQ5FXsEQa34qQvuul4AaABAg,sg8Mzx0fZbU,@AlFaruq-uf2oj,UC7imR2k3v3BBbgH5siP8UfQ,2025-03-27T23:16:01Z,2025-03-27T23:16:01Z,0,0,Sudan juga bg,sudan juga bg,sudan bg,,13,3,0,0,0,0,0,0,0.0909
UgxQ50oyRDPD-D4pTZp4AaABAg,UgxQ50oyRDPD-D4pTZp4AaABAg,sg8Mzx0fZbU,@kangsandipetot,UCXQ9HYsUhuiR0w0bmr2Hh4g,2025-03-27T23:06:36Z,2025-03-27T23:06:36Z,0,0,"Paling minimal pemimpin militernya Islam, udah cukup untuk membuat tenang 😇",paling minimal pemimpin militernya islam udah cukup untuk membuat tenang,paling minimal pemimpin militernya islam udah cukup membuat tenang,,75,11,1,0,0,0,0,0,0.0317
UgzIxz6iG_fsFDtLk2R4AaABAg,UgzIxz6iG_fsFDtLk2R4AaABAg,sg8Mzx0fZbU,@fachruddinsuhendro5801,UCPYGtntBXwConiAxXyZvk0g,2025-03-27T23:05:23Z,2025-03-27T23:05:23Z,0,0,"Postcast tak jelas asal omong, ini manusia bayaran gak tahu isinya apa",postcast tak jelas asal omong ini manusia bayaran tidak tahu isinya apa,postcast tak jelas asal omong manusia bayaran tidak tahu isinya,,70,12,0,0,0,0,0,0,0.0172
Ugwj8EV85h4q-VCVQIV4AaABAg,Ugwj8EV85h4q-VCVQIV4AaABAg,sg8Mzx0fZbU,@kangsandipetot,UCXQ9HYsUhuiR0w0bmr2Hh4g,2025-03-27T23:04:56Z,2025-03-27T23:04:56Z,0,0,"Bagus sih! Demokrasi itu berisik, sangat susah untuk menyatukan visi antara masyarakat dan penguasa. Memang ada plus minus, akan tetapi yang palinh penting adalah ketika pemimpin dicintai oleh rakyatnya karena efek dari pemimpin yang mencintai rakyatnya. Udah paling cocok sistem Islam 😁 step by step lah, semua akan Islam pada waktunya 😎",bagus sih demokrasi itu berisik sangat susah untuk menyatukan visi antara masyarakat dan penguasa memang ada plus minus akan tetapi yang palinh penting adalah ketika pemimpin dicintai oleh rakyatnya karena efek dari pemimpin yang mencintai rakyatnya udah paling cocok sistem islam step by step lah semua akan islam pada waktunya,bagus sih demokrasi berisik sangat susah menyatukan visi masyarakat penguasa memang plus minus palinh penting ketika pemimpin dicintai rakyatnya efek pemimpin mencintai rakyatnya udah paling cocok sistem islam step by step lah semua islam waktunya,,338,52,2,0,0,0,1,0,0.0215
UgzdB6LwHFe8XHCEqUl4AaABAg,UgzdB6LwHFe8XHCEqUl4AaABAg,sg8Mzx0fZbU,@fath1991-y7q,UCdZdqsGBBFz7mzk9PeOgL9g,2025-03-27T23:01:27Z,2025-03-27T23:01:27Z,0,0,"Ya bagus la geng, biar rakyat RI ini bisa di displinkan... Jgn cuma basic nya jadi preman, begal, apa lagi Para KORUPTOR! meresahkan RI... Kan dimana² gitu... Dgn ada nya TNI ini rakyatnya bisa lebih di tertibkan dan didisiplinkan..",ya bagus la geng biar rakyat ri ini bisa di displinkan jgn hanya basic nya jadi preman begal apa lagi para koruptor meresahkan ri kan dimana2 gitu dengan ada nya tni ini rakyatnya bisa lebih di tertibkan dan didisiplinkan,ya bagus la geng biar rakyat ri bisa displinkan jgn hanya basic preman begal koruptor meresahkan ri dimana2 gitu tni rakyatnya bisa lebih tertibkan didisiplinkan,,232,39,0,0,0,0,1,0,0.1124
UgzypKsIZ70VLuvTsUB4AaABAg,UgzypKsIZ70VLuvTsUB4AaABAg,sg8Mzx0fZbU,@abduladhim276,UCm6d_xmTrJWF9a8HezimIuw,2025-03-27T22:50:56Z,2025-03-27T22:50:56Z,0,0,"Hancur negara ini
Tapi gpp SE udah gelap juga",hancur negara ini tapi gpp se udah gelap juga,hancur negara tapi gpp se udah gelap,,45,9,0,0,0,0,0,0,0.1081
UgwVIdt5P5_wc9Fn7FR4AaABAg,UgwVIdt5P5_wc9Fn7FR4AaABAg,sg8Mzx0fZbU,@xyneri7633,UCJSsTBZSWrFecAeonlbfRIg,2025-03-27T22:37:28Z,2025-03-27T22:37:28Z,0,0,Memangny gk ada orang lain yg mampu ngisi jabatan selain militer??😂.. Sebanyak ini rakyat kita dan yg isi itu orang² militer? Gile bat asli mereka otakny sempit banget buat berpikir..😮‍💨,memangny tidak ada orang lain yang mampu ngisi jabatan selain militer sebanyak ini rakyat kita dan yang isi itu orang2 militer gile bat asli mereka otakny sempit sangat untuk berpikir,memangny tidak orang lain mampu ngisi jabatan selain militer sebanyak rakyat isi orang2 militer gile bat asli otakny sempit sangat berpikir,,186,30,3,0,0,0,0,3,0.0207
UgxnZOs33un9GKS5gdB4AaABAg,UgxnZOs33un9GKS5gdB4AaABAg,sg8Mzx0fZbU,@canliee8465,UCaMYnzEqkOy6CT3w4udIHZg,2025-03-27T22:33:45Z,2025-03-27T22:33:45Z,0,0,"Menurut Britannica, “junta” berasal dari bahasa Spanyol yang berarti “rapat”. Junta juga diterjemahkan sebagai komite atau dewan administratif, terutama yang memerintah suatu negara setelah kudeta dan sebelum pemerintahan yang sah didirikan.",menurut britannica junta berasal dari bahasa spanyol yang berarti rapat junta juga diterjemahkan sebagai komite atau dewan administratif terutama yang memerintah suatu negara setelah kudeta dan sebelum pemerintahan yang sah didirikan,menurut britannica junta berasal bahasa spanyol berarti rapat junta diterjemahkan komite dewan administratif terutama memerintah suatu negara kudeta sebelum pemerintahan sah didirikan,,241,31,0,0,0,0,0,0,0.0197
UgxA1-FMrw4f9M5nZjp4AaABAg,UgxA1-FMrw4f9M5nZjp4AaABAg,sg8Mzx0fZbU,@irmayb,UC5zkJUD1W-RwrXGNkCUjhwA,2025-03-27T22:27:57Z,2025-03-27T22:27:57Z,0,0,Sementaun bang,sementaun bang,sementaun bang,,14,2,0,0,0,0,0,0,0.0769
UgxdI_8MbF3gUb95wit4AaABAg,UgxdI_8MbF3gUb95wit4AaABAg,sg8Mzx0fZbU,@RezaJuned-n9f,UC8zt_IRGsJkmQ98xeEvWg0w,2025-03-27T22:26:17Z,2025-03-27T22:26:17Z,0,0,"Bang nengok kanan dong kali"" jgn kiri mulu",bang nengok kanan dong kali jgn kiri mulu,bang nengok kanan dong kali jgn kiri mulu,,42,8,0,0,0,0,0,0,0.0294
UgyKJ7-Ed7VOvc4efEh4AaABAg,UgyKJ7-Ed7VOvc4efEh4AaABAg,sg8Mzx0fZbU,@UtariSrirezeki,UCNwXiDuthTg2ulqmc6amz9w,2025-03-27T22:10:02Z,2025-03-27T22:10:02Z,0,0,Bang bahas agama hindu india dan hindu bali indonesia,bang bahas agama hindu india dan hindu bali indonesia,bang bahas agama hindu india hindu bali indonesia,,53,9,0,0,0,0,0,0,0.0222
UgwfQEMsclT00_xo6aN4AaABAg,UgwfQEMsclT00_xo6aN4AaABAg,sg8Mzx0fZbU,@cliperonly-g6u,UC-Q8lTPPMA3pNiIhWKATTqg,2025-03-27T22:01:50Z,2025-03-27T22:01:50Z,0,1,"Serba salah gw milih presiden 
No. 1 ntar jadi taliban 
No. 2 udah kebayang sih bakal berbau militer 
No. 3 ga suka bola dia",serba salah saya milih presiden no ntar jadi taliban no udah kebayang sih bakal berbau militer no tidak suka bola dia,serba salah milih presiden no ntar taliban no udah kebayang sih bakal berbau militer no tidak suka bola,,124,24,0,0,0,0,0,0,0.0435
UgyrCwFHu_KZF65P6mZ4AaABAg,UgyrCwFHu_KZF65P6mZ4AaABAg,sg8Mzx0fZbU,@suparminjombang,UCtBAgedmdvHihT6fn4B913w,2025-03-27T21:59:36Z,2025-03-27T21:59:36Z,0,0,UU PERAMPASAN HAK YG PENTING BUKAN UU TNI😅,uu perampasan hak yang penting bukan uu tni,uu perampasan hak penting bukan uu tni,,42,8,1,0,0,0,0,0,1.0
UgwEvE9T2GVx6kpiO2h4AaABAg,UgwEvE9T2GVx6kpiO2h4AaABAg,sg8Mzx0fZbU,@cliperonly-g6u,UC-Q8lTPPMA3pNiIhWKATTqg,2025-03-27T21:59:27Z,2025-03-27T21:59:27Z,0,0,"Tenang kalo indonesia chaos ada beberapa negara yg pasti bakal berlomba"" Mengakusisi 
A.s
Rusia
China 
Tinggal pilih lu pada mau jadi warga negara mana di thn 2037 nanti
Apa mau jadi pemberontak nya
Daripada ribut"" Ruu tni meningan fokus buat mimpi"" Lu pada 280jt rakyat masa ga bisa gulingin junta militer",tenang kalau indonesia chaos ada beberapa negara yang pasti bakal berlomba mengakusisi a s rusia china tinggal pilih kamu pada mau jadi warga negara mana di thn nanti apa mau jadi pemberontak nya daripada ribut ruu tni meningan fokus untuk mimpi kamu pada jt rakyat masa tidak bisa gulingin junta militer,tenang kalau indonesia chaos beberapa negara pasti bakal berlomba mengakusisi rusia china tinggal pilih mau warga negara mana thn nanti mau pemberontak daripada ribut ruu tni meningan fokus mimpi jt rakyat masa tidak bisa gulingin junta militer,,306,51,0,0,0,0,0,0,0.0412
UgxfAB1KSXobjxzNQN54AaABAg,UgxfAB1KSXobjxzNQN54AaABAg,sg8Mzx0fZbU,@bagustedjo9221,UCSR6SaxZcYEp30hYdWuXFWQ,2025-03-27T21:54:40Z,2025-03-27T21:54:40Z,0,0,"Skenario sih ini, 2029 pilpres lagi kalau kalah auto KUDETA.",skenario sih ini pilpres lagi kalau kalah auto kudeta,skenario sih pilpres kalau kalah auto kudeta,,60,10,0,0,0,0,0,0,0.1556
UgwOODi7OJB3DsQLjpl4AaABAg,UgwOODi7OJB3DsQLjpl4AaABAg,sg8Mzx0fZbU,@RedSparksUniverse-x2r,UCAYV9o36KTJdY1lI2B736pg,2025-03-27T21:46:48Z,2025-03-27T21:46:48Z,0,0,Jdi negara komunis,jdi negara komunis,jdi negara komunis,,18,3,0,0,0,0,0,0,0.0625
Ugw8rF5OPGuxIWAvUUd4AaABAg,Ugw8rF5OPGuxIWAvUUd4AaABAg,sg8Mzx0fZbU,@AlfianKhazan,UCigjCROeSJ1iu0fgR2-M4KA,2025-03-27T21:46:43Z,2025-03-27T21:46:43Z,0,0,Sementara sampe pemilu ulang nnti kalah pemilu ulang lagi smpe menang 😂 akhirnya memimpin selamanya 😂,sementara sampe pemilu ulang nnti kalah pemilu ulang lagi smpe menang akhirnya memimpin selamanya,sementara sampe pemilu ulang nnti kalah pemilu ulang smpe menang akhirnya memimpin selamanya,,101,16,2,0,0,0,0,0,0.0119
UgzAj3FMM8qEi_dzU1Z4AaABAg,UgzAj3FMM8qEi_dzU1Z4AaABAg,sg8Mzx0fZbU,@bahtiarjazuli718,UCDXt0AI_0cQWyo39RHRo6Cw,2025-03-27T21:45:03Z,2025-03-27T21:45:03Z,0,0,Collab sama veren,collab sama veren,collab veren,,17,3,0,0,0,0,0,0,0.0667
UgzQu7i7jZCS4zNAkgN4AaABAg,UgzQu7i7jZCS4zNAkgN4AaABAg,sg8Mzx0fZbU,@AlfianKhazan,UCigjCROeSJ1iu0fgR2-M4KA,2025-03-27T21:40:30Z,2025-03-27T21:40:30Z,0,0,Militer sampah masyarakat,militer sampah masyarakat,militer sampah masyarakat,,25,3,0,0,0,0,0,0,0.0435
Ugzp2uatcAZu9va4o694AaABAg,Ugzp2uatcAZu9va4o694AaABAg,sg8Mzx0fZbU,@klonsimgerda7,UC_ZbanqY2xivdbB1RihvTEg,2025-03-27T21:34:59Z,2025-03-27T21:34:59Z,0,0,meneju Indonesia era soeharto part II kah ini,meneju indonesia era soeharto part ii kah ini,meneju indonesia era soeharto part ii kah,,45,8,0,0,0,0,0,0,0.0789
UgyPJM2TnxJT8YrWnKd4AaABAg,UgyPJM2TnxJT8YrWnKd4AaABAg,sg8Mzx0fZbU,@hamdansaputra6131,UCfffOAZ4etpZ9RSSUTc5WNg,2025-03-27T21:32:50Z,2025-03-27T21:32:50Z,0,0,Mungkin hanya sebelah yang gk suka kalau ruu disahkan,mungkin hanya sebelah yang tidak suka kalau ruu disahkan,mungkin hanya sebelah tidak suka kalau ruu disahkan,,53,9,0,0,0,0,0,0,0.0222
UgxKgo-VR63jcZD6a4F4AaABAg,UgxKgo-VR63jcZD6a4F4AaABAg,sg8Mzx0fZbU,@behribehri9019,UCQ6d4lNSeCC2ypz33YCix1Q,2025-03-27T21:22:44Z,2025-03-27T21:22:44Z,0,0,❤ya kalo sy orang kecil setuju setuju aja biar tni ada wibawa nya  kalo ada mslh biar cepat terselesekan rakyat kecil tdk keberatan kalo ada demo biar tdk kebla basan brafo tni ku,ya kalau sy orang kecil setuju setuju saja biar tni ada wibawa nya kalau ada mslh biar cepat terselesekan rakyat kecil tidak keberatan kalau ada demo biar tidak kebla basan brafo tni ku,ya kalau sy orang kecil setuju setuju biar tni wibawa kalau mslh biar cepat terselesekan rakyat kecil tidak keberatan kalau demo biar tidak kebla basan brafo tni ku,,179,33,0,0,0,0,0,0,0.0
Ugxpv77JRJaScnAOA6d4AaABAg,Ugxpv77JRJaScnAOA6d4AaABAg,sg8Mzx0fZbU,@chanelrandom6067,UCggZunMDOGRutphtZmeVKUQ,2025-03-27T21:21:41Z,2025-03-27T21:21:41Z,0,0,Asli banget berita ini menutup beritanya para koruptor,asli sangat berita ini menutup beritanya para koruptor,asli sangat berita menutup beritanya koruptor,,54,8,0,0,0,0,0,0,0.0213
Ugwmr9gUuVXdV51Vg3R4AaABAg,Ugwmr9gUuVXdV51Vg3R4AaABAg,sg8Mzx0fZbU,@buriedsun6432,UC3GI4QL6AFzcLCrE60tMf7A,2025-03-27T21:20:39Z,2025-03-27T21:20:39Z,0,0,"Wah serem ya, kalo mereka masuk parpol. Mangkanya udah bagus posisi mereka netral, ngga serta merta mereka ambil posisi d parpol. Kejadian d myanmar membuktikan.",wah serem ya kalau mereka masuk parpol mangkanya udah bagus posisi mereka netral tidak serta merta mereka ambil posisi d parpol kejadian d myanmar membuktikan,wah serem ya kalau masuk parpol mangkanya udah bagus posisi netral tidak merta ambil posisi parpol kejadian myanmar membuktikan,,161,25,0,0,0,0,0,0,0.0227
UgxV3mVsQA59vuAdKIp4AaABAg,UgxV3mVsQA59vuAdKIp4AaABAg,sg8Mzx0fZbU,@uzumakisayuti2946,UCJbgFQrqi85AFwqxbkjS1ew,2025-03-27T21:17:10Z,2025-03-27T21:23:28Z,0,0,"Para Karyawan kantor di suruh yel-yel setiap ketemu atasannya kaum militer 

 be like : ini mataku mata kiri mataku mata kanan mataku mata-mata.... 😭",para karyawan kantor di suruh yel-yel setiap ketemu atasannya kaum militer be like ini mataku mata kiri mataku mata kanan mataku mata-mata,karyawan kantor suruh yel-yel setiap ketemu atasannya kaum militer be like mataku mata kiri mataku mata kanan mataku mata-mata,,149,24,1,0,0,0,0,0,0.0174
UgxiiltLXL1ofGjl3_B4AaABAg,UgxiiltLXL1ofGjl3_B4AaABAg,sg8Mzx0fZbU,@tahubulat5516,UC-t34jVADaCme-ytxl7N2ow,2025-03-27T21:14:23Z,2025-03-27T21:14:23Z,1,0,"Indonesia hebat banget sih, klo negara lain junta militer harus kudeta dulu buat ngambil alih pemerintah, eh ini modal ngibulin 58% orang udh bisa ambil alih pemerintah 😂
Padahal dari dlu udah diwanti-wanti apa yg terjadi jika Wowo anak buahnya Suharto jdi presiden, 
Misal si otak kosong kepilih jadi wapres itu udah SUS banget, apalagi si wowo dia terlibat di kasus Trisakti, se t0l0l itu kah mayoritas warga kita? Gw yakin yg bermasalah bukan pemerintah, tapi rakyat kita, pemerintah berawal dari rakyat, seandainya 58% warya kita dimusnahkan maka Indonesia bakal adem ayem.",indonesia hebat sangat sih klo negara lain junta militer harus kudeta dulu untuk ngambil alih pemerintah eh ini modal ngibulin orang sudah bisa ambil alih pemerintah padahal dari dlu udah diwanti-wanti apa yang terjadi jika wowo anak buahnya suharto jdi presiden misal si otak kosong kepilih jadi wapres itu udah sus sangat apalagi si wowo dia terlibat di kasus trisakti se t0l0l itu kah mayoritas warga kita saya yakin yang bermasalah bukan pemerintah tapi rakyat kita pemerintah berawal dari rakyat seandainya warya kita dimusnahkan maka indonesia bakal adem ayem,indonesia hebat sangat sih klo negara lain junta militer harus kudeta dulu ngambil alih pemerintah eh modal ngibulin orang bisa ambil alih pemerintah padahal dlu udah diwanti-wanti terjadi jika wowo anak buahnya suharto jdi presiden misal si otak kosong kepilih wapres udah sus sangat apalagi si wowo terlibat kasus trisakti se t0l0l kah mayoritas warga yakin bermasalah bukan pemerintah tapi rakyat pemerintah berawal rakyat seandainya warya dimusnahkan indonesia bakal adem ayem,,577,92,1,0,0,0,0,1,0.0237
Ugz4gl4p-ERx0FVsWj14AaABAg,Ugz4gl4p-ERx0FVsWj14AaABAg,sg8Mzx0fZbU,@ahmadislam6817,UCo1efj0S_nNtRddY7eO90ow,2025-03-27T21:11:37Z,2025-03-27T21:11:37Z,0,0,"Lawan satu orang takut , 😂😂 yg dipimpin gk ngerti kemanusiaan, saling serang sesama sendiri ,",lawan satu orang takut yang dipimpin tidak ngerti kemanusiaan saling serang sesama sendiri,lawan satu orang takut dipimpin tidak ngerti kemanusiaan serang sesama sendiri,,93,16,2,0,0,0,0,0,0.0137
UgxzZ5noAWTN_M2NwL14AaABAg,UgxzZ5noAWTN_M2NwL14AaABAg,sg8Mzx0fZbU,@taufiqbaguskurniawankurnia7912,UCJTSyaPP0TPzka5uPJBcdcA,2025-03-27T21:10:48Z,2025-03-27T21:10:48Z,1,0,kalo Afganistan gimana,kalau afganistan gimana,kalau afganistan gimana,,22,3,0,0,0,0,0,0,0.05
UgzPhRfkmJH1HekOaAx4AaABAg,UgzPhRfkmJH1HekOaAx4AaABAg,sg8Mzx0fZbU,@UmanRusmana-j9g,UCR84j_tA4zqgmoeC96MZk0g,2025-03-27T21:10:28Z,2025-03-27T21:10:28Z,0,0,Lonceng tengah malam 😢😢,lonceng tengah malam,lonceng tengah malam,,23,4,2,0,0,0,0,0,0.0556
UgwJSjWJFdx5l4owWG54AaABAg,UgwJSjWJFdx5l4owWG54AaABAg,sg8Mzx0fZbU,@irhabie,UCm3dCjpVOKNuqvVDQCJGIxg,2025-03-27T21:10:16Z,2025-03-27T21:10:16Z,0,0,"Indonesia Gelap, ya emang gelap.
Pemimpin ga punya komitmen, ngomong asal jeplak NDASMU, like child ditambah wakilnya yg ga jauh beda dengan waklik kmren yg tua Krn ga bisa apa2 plus DPR nya buta.

Contoh:
Penundaan ASN/CPNS/CP3K ditunda disaat mereka mengangkat honorer di menterinya.
Dampaknya? 
Mereka yg sudah resign jadi nganggur nunggu SK.
9jt lapangan pekerjaan is same talk bullshit.",indonesia gelap ya emang gelap pemimpin tidak punya komitmen ngomong asal jeplak ndasmu like child ditambah wakilnya yang tidak jauh beda dengan waklik kmren yang tua karena tidak bisa apa2 plus dpr nya buta contoh penundaan asn cpns cp3k ditunda disaat mereka mengangkat honorer di menterinya dampaknya mereka yang sudah resign jadi nganggur nunggu sk jt lapangan pekerjaan is same talk bullshit,indonesia gelap ya emang gelap pemimpin tidak punya komitmen ngomong asal jeplak ndasmu like child ditambah wakilnya tidak jauh beda waklik kmren tua tidak bisa apa2 plus dpr buta contoh penundaan asn cpns cp3k ditunda disaat mengangkat honorer menterinya dampaknya resign nganggur nunggu sk jt lapangan pekerjaan is same talk bullshit,,391,60,0,0,0,0,0,1,0.0921
UgwQmHNVuenu83jFeql4AaABAg,UgwQmHNVuenu83jFeql4AaABAg,sg8Mzx0fZbU,@anydeens,UCWhO3C29qqTh27DVnTWj_sQ,2025-03-27T21:10:09Z,2025-03-27T21:10:09Z,0,0,menuju reformasi part 2?,menuju reformasi part,menuju reformasi part,,24,4,0,0,0,0,0,1,0.0
UgzAAm5PAFMkQwM9Z414AaABAg,UgzAAm5PAFMkQwM9Z414AaABAg,sg8Mzx0fZbU,@jimmyjim7113,UCJ0RTAN5d4VDfTj7R1KN6Uw,2025-03-27T21:09:26Z,2025-03-27T21:11:56Z,0,0,UU TNI untuk jaga pemimpin2 korup sekiranya berlaku demo besar besaran.. seperti yang  telah berlaku kepada Dhaka India.Jangan terlalu mudah percaya sama apa yang disampaikan oleh TNI kerana mereka mengadakan acara tertutup..kita tidak tahu apakah perkara sebenar yang bincangkan..bpk Prabowo tidak boleh dipercayai..,uu tni untuk jaga pemimpin2 korup sekiranya berlaku demo besar besaran seperti yang telah berlaku kepada dhaka india jangan terlalu mudah percaya sama apa yang disampaikan oleh tni kerana mereka mengadakan acara tertutup kita tidak tahu apakah perkara sebenar yang bincangkan bpk prabowo tidak boleh dipercayai,uu tni jaga pemimpin2 korup sekiranya berlaku demo besar besaran berlaku kepada dhaka india jangan terlalu mudah percaya disampaikan tni kerana mengadakan acara tertutup tidak tahu apakah perkara sebenar bincangkan bpk prabowo tidak boleh dipercayai,,317,43,0,0,0,0,0,0,0.0455
UgzFgOU16QgZ-kH0Qu14AaABAg,UgzFgOU16QgZ-kH0Qu14AaABAg,sg8Mzx0fZbU,@Litchhzz,UCep1f2aqhMoVEymFQq2HGpg,2025-03-27T21:02:52Z,2025-03-27T21:02:52Z,0,0,"Sakit emang DPR kita,, rakyat mana yg dia wakilin?? 😢😢😢",sakit emang dpr kita rakyat mana yang dia wakilin,sakit emang dpr rakyat mana wakilin,,55,10,3,0,0,0,0,2,0.1026
Ugxh3P-a8hJO1PkiDoR4AaABAg,Ugxh3P-a8hJO1PkiDoR4AaABAg,sg8Mzx0fZbU,@AdiAndi-q1s,UCdRTHyetaLbCaF0JSNjkOJA,2025-03-27T21:00:47Z,2025-03-27T21:00:47Z,0,0,"Mikir mu kejaudah kita bicara tentang Indonesia bukan masalah juta militer, tdk ad sejarah nya TNI kudeta dan diktator",mikir mu kejaudah kita bicara tentang indonesia bukan masalah juta militer tidak ad sejarah nya tni kudeta dan diktator,mikir mu kejaudah bicara indonesia bukan masalah juta militer tidak ad sejarah tni kudeta diktator,,118,19,0,0,0,0,0,0,0.0505
UgwvX2sPgJlhHYs58aV4AaABAg,UgwvX2sPgJlhHYs58aV4AaABAg,sg8Mzx0fZbU,@AdiAndi-q1s,UCdRTHyetaLbCaF0JSNjkOJA,2025-03-27T20:58:23Z,2025-03-27T20:58:23Z,0,0,"Dari RUU TNI yg d takutin apa nya, bisa d sebut kan pasal nya ??",dari ruu tni yang d takutin apa nya bisa d sebut kan pasal nya,ruu tni takutin bisa sebut pasal,,64,15,0,0,0,0,0,2,0.1489
UgyRQk6a8dg9caN2hyN4AaABAg,UgyRQk6a8dg9caN2hyN4AaABAg,sg8Mzx0fZbU,@AdiAndi-q1s,UCdRTHyetaLbCaF0JSNjkOJA,2025-03-27T20:57:21Z,2025-03-27T20:57:21Z,0,0,"Dari RUU TNI yg d takutin apa nya, bisa d sebut kan pasal nya ??",dari ruu tni yang d takutin apa nya bisa d sebut kan pasal nya,ruu tni takutin bisa sebut pasal,,64,15,0,0,0,0,0,2,0.1489
UgwcGusrclMWAbynU1t4AaABAg,UgwcGusrclMWAbynU1t4AaABAg,sg8Mzx0fZbU,@Agus-y4f3l,UCEphNDNIso3TdwC7NoYT5HQ,2025-03-27T20:51:50Z,2025-03-27T20:51:50Z,1,0,Suh4rt0 jilid 2,suh4rt0 jilid,suh4rt0 jilid,,15,3,0,0,0,0,0,0,0.1
UgxRjgL8-JPn1hN5zyF4AaABAg,UgxRjgL8-JPn1hN5zyF4AaABAg,sg8Mzx0fZbU,@maulansm,UCLywd_aiDuKcCPMipy43T3Q,2025-03-27T20:47:14Z,2025-03-27T20:52:44Z,0,0,"Kayanya konten video satu ini perlu di IG reels dah 1 aja biar warga di ig pada ngerti negara mana aja yg pernah ngerasain pemerintahan militer,kesel gw ama warga sosmed buzzer yg dibayar klo masih aja ada buzzer yakin dah buzzer dibayar jor joran pake uang siapa lagi sewa buzzer,gila2 duit gw keluarga dan temen2 gw buat bayar buzzer😢,ya kali buzzer sekarang seperti perusahaan apalagi udah kaya duluan,saking gilanya klo udah gila hormat gak perlu lagi bayar buzzer tersebut karena udah kemakan propaganda yg gak pro rakyat😢,
Atau mereka sudah dibodohi bahkan video edukasi tentang pemerintahan militer kaya gini mereka cuman angguk2 jadi percuma😢",kayanya konten video satu ini perlu di ig reels sudah saja biar warga di ig pada ngerti negara mana saja yang pernah ngerasain pemerintahan militer kesel saya sama warga sosmed buzzer yang dibayar klo masih saja ada buzzer yakin sudah buzzer dibayar jor joran pake uang siapa lagi sewa buzzer gila2 duit saya keluarga dan temen2 saya untuk bayar buzzer ya kali buzzer sekarang seperti perusahaan apalagi udah kaya duluan saking gilanya klo udah gila hormat tidak perlu lagi bayar buzzer tersebut karena udah kemakan propaganda yang tidak pro rakyat atau mereka sudah dibodohi bahkan video edukasi tentang pemerintahan militer kaya gini mereka cuman angguk2 jadi percuma,kayanya konten video satu perlu ig reels biar warga ig ngerti negara mana pernah ngerasain pemerintahan militer kesel warga sosmed buzzer dibayar klo masih buzzer yakin buzzer dibayar jor joran pake uang siapa sewa buzzer gila2 duit keluarga temen2 bayar buzzer ya kali buzzer sekarang perusahaan apalagi udah kaya duluan saking gilanya klo udah gila hormat tidak perlu bayar buzzer udah kemakan propaganda tidak pro rakyat dibodohi bahkan video edukasi pemerintahan militer kaya gini cuman angguk2 percuma,,650,104,3,0,0,0,0,0,0.0075
Ugzlqt_NN0iBoeAKqvR4AaABAg,Ugzlqt_NN0iBoeAKqvR4AaABAg,sg8Mzx0fZbU,@tukangkependem507,UCuvGOqOWLNe_oCr0wBjLRCw,2025-03-27T20:46:10Z,2025-03-27T20:46:10Z,0,0,Kondisi saat ini Ranah militer/ranah sipil tetap lanjutkan karena kondisi saat ini banyak preman2 yg merugikan masyarakat,kondisi saat ini ranah militer ranah sipil tetap lanjutkan karena kondisi saat ini banyak preman2 yang merugikan masyarakat,kondisi ranah militer ranah sipil tetap lanjutkan kondisi banyak preman2 merugikan masyarakat,,121,17,0,0,0,0,0,0,0.0194
UgypeyYtKVE_Vr8a49d4AaABAg,UgypeyYtKVE_Vr8a49d4AaABAg,sg8Mzx0fZbU,@K3N_AR0K,UCAPrNWAkF9iMEaKZqF7Yq-Q,2025-03-27T20:39:31Z,2025-03-27T20:39:31Z,0,0,tnpa uud tni yg rame/dwi fungsipun..klo militer pengen kudeta tinggal angkat senjata🤣gk ngruh mau ada prubhn apapun,tnpa uud tni yang rame dwi fungsipun klo militer ingin kudeta tinggal angkat senjata tidak ngruh mau ada prubhn apapun,tnpa uud tni rame dwi fungsipun klo militer ingin kudeta tinggal angkat senjata tidak ngruh mau prubhn apapun,,115,17,1,0,0,0,0,0,0.0
